month,session,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2025-01,W1,78,37,41,34.00000000004013,0.4358974358979504,0.47435897435897434
2025-01,W2,43,22,21,54.00000000002194,1.2558139534888824,0.5116279069767442
2025-02,W1,62,24,38,-91.99999999996749,-1.483870967741411,0.3870967741935484
2025-02,W2,12,2,10,-75.9999999999934,-6.333333333332784,0.16666666666666666
2025-03,W1,64,27,37,-45.99999999996669,-0.7187499999994795,0.421875
2025-03,W2,22,6,16,-87.99999999998818,-3.9999999999994627,0.2727272727272727
2025-04,W1,66,21,45,-197.99999999996487,-2.9999999999994675,0.3181818181818182
2025-04,W2,9,4,5,-1.9999999999953388,-0.22222222222170432,0.4444444444444444
2025-05,W1,76,31,45,-77.99999999996032,-1.026315789473162,0.40789473684210525
2025-05,W2,18,8,10,-3.9999999999906777,-0.22222222222170432,0.4444444444444444
2025-06,W1,67,31,36,12.00000000003456,0.17910447761245613,0.4626865671641791
2025-06,W2,22,6,16,-87.99999999998818,-3.9999999999994627,0.2727272727272727
2025-07,W1,61,29,32,28.000000000031378,0.4590163934431373,0.47540983606557374
2025-07,W2,37,14,23,-61.99999999998056,-1.6756756756751503,0.3783783783783784
2025-08,W1,63,30,33,30.0000000000324,0.4761904761909905,0.47619047619047616
2025-08,W2,31,12,19,-45.99999999998374,-1.483870967741411,0.3870967741935484
2025-09,W1,53,26,27,42.00000000002717,0.7924528301891919,0.49056603773584906
2025-09,W2,30,10,20,-79.99999999998408,-2.6666666666661363,0.3333333333333333
2025-10,W1,68,30,38,-19.999999999964757,-0.29411764705830523,0.4411764705882353
2025-10,W2,22,9,13,-21.999999999988518,-0.9999999999994781,0.4090909090909091
2025-11,W1,55,23,32,-43.99999999997135,-0.7999999999994791,0.41818181818181815
2025-11,W2,30,14,16,8.000000000015461,0.26666666666718203,0.4666666666666667
2025-12,W1,27,13,14,16.00000000001387,0.5925925925931063,0.48148148148148145
2025-12,W2,17,10,7,50.00000000000853,2.941176470588737,0.5882352941176471
