month,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2024-01,170,74,96,-71.99999999991178,-0.42352941176418696,0.43529411764705883
2024-02,92,34,58,-171.99999999995157,-1.869565217390778,0.3695652173913043
2024-03,85,33,52,-123.99999999995543,-1.4588235294112404,0.38823529411764707
2024-04,76,36,40,32.00000000003911,0.42105263157946193,0.47368421052631576
2024-05,79,34,45,-41.99999999995896,-0.5316455696197336,0.43037974683544306
2024-06,103,38,65,-193.99999999994577,-1.8834951456305415,0.36893203883495146
2024-07,61,23,38,-103.99999999996794,-1.7049180327863598,0.3770491803278688
2024-08,109,40,69,-209.9999999999426,-1.9266055045866293,0.3669724770642202
2024-09,109,46,63,-77.99999999994327,-0.7155963302747089,0.42201834862385323
2024-10,184,78,106,-123.99999999990428,-0.6739130434777406,0.42391304347826086
2024-11,74,34,40,8.000000000038199,0.10810810810862431,0.4594594594594595
2024-12,140,55,85,-189.99999999992667,-1.3571428571423334,0.39285714285714285
