month,session,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2025-01,OUT,61,22,39,-125.99999999996783,-2.0655737704912758,0.36065573770491804
2025-01,W1,5,3,2,16.0000000000025,3.2000000000005002,0.6
2025-01,W2,4,1,3,-17.99999999999784,-4.49999999999946,0.25
2025-02,OUT,45,21,24,12.000000000023192,0.26666666666718203,0.4666666666666667
2025-02,W1,7,2,5,-25.99999999999625,-3.7142857142851784,0.2857142857142857
2025-02,W2,3,1,2,-7.999999999998408,-2.6666666666661363,0.3333333333333333
2025-03,OUT,62,22,40,-135.99999999996726,-2.193548387096246,0.3548387096774194
2025-03,W2,2,1,1,2.000000000001023,1.0000000000005116,0.5
2025-04,OUT,32,5,27,-209.99999999998238,-6.562499999999449,0.15625
2025-04,W1,6,2,4,-15.999999999996817,-2.6666666666661363,0.3333333333333333
2025-04,W2,8,4,4,8.000000000004093,1.0000000000005116,0.5
2025-05,OUT,60,26,34,-27.99999999996885,-0.4666666666661475,0.43333333333333335
2025-05,W1,6,3,3,6.0000000000030695,1.0000000000005116,0.5
2025-05,W2,5,2,3,-5.999999999997385,-1.199999999999477,0.4
2025-06,OUT,93,40,53,-49.99999999995168,-0.537634408601631,0.43010752688172044
2025-06,W2,4,2,2,4.000000000002046,1.0000000000005116,0.5
2025-07,OUT,73,28,45,-113.99999999996169,-1.5616438356159135,0.3835616438356164
2025-07,W1,4,1,3,-17.99999999999784,-4.49999999999946,0.25
2025-07,W2,5,2,3,-5.999999999997385,-1.199999999999477,0.4
2025-08,OUT,47,13,34,-183.99999999997476,-3.9148936170207396,0.2765957446808511
2025-08,W1,6,4,2,28.000000000002956,4.666666666667159,0.6666666666666666
2025-08,W2,7,4,3,18.000000000003524,2.5714285714290748,0.5714285714285714
2025-09,OUT,56,17,39,-185.9999999999701,-3.3214285714280374,0.30357142857142855
2025-09,W1,4,3,1,26.000000000001933,6.500000000000483,0.75
2025-09,W2,1,1,0,12.000000000000455,12.000000000000455,1.0
2025-10,OUT,66,20,46,-219.99999999996476,-3.3333333333327992,0.30303030303030304
2025-10,W1,3,1,2,-7.999999999998408,-2.6666666666661363,0.3333333333333333
2025-11,OUT,60,23,37,-93.99999999996851,-1.5666666666661417,0.38333333333333336
2025-11,W1,1,1,0,12.000000000000455,12.000000000000455,1.0
2025-11,W2,11,3,8,-43.99999999999409,-3.9999999999994627,0.2727272727272727
2025-12,OUT,20,9,11,-1.9999999999896545,-0.09999999999948272,0.45
2025-12,W1,9,5,4,20.000000000004547,2.2222222222227277,0.5555555555555556
2025-12,W2,5,2,3,-5.999999999997385,-1.199999999999477,0.4
