month,session,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2025-01,W1,28,14,14,28.000000000014325,1.0000000000005116,0.5
2025-01,W2,30,15,15,30.000000000015348,1.0000000000005116,0.5
2025-02,W1,30,11,19,-57.9999999999842,-1.9333333333328067,0.36666666666666664
2025-02,W2,20,7,13,-45.99999999998943,-2.2999999999994714,0.35
2025-03,W1,25,11,14,-7.99999999998704,-0.3199999999994816,0.44
2025-03,W2,20,7,13,-45.99999999998943,-2.2999999999994714,0.35
2025-04,OUT,1,0,1,-9.999999999999432,-9.999999999999432,0.0
2025-04,W1,37,14,23,-61.99999999998056,-1.6756756756751503,0.3783783783783784
2025-04,W2,21,9,12,-11.999999999989086,-0.5714285714280517,0.42857142857142855
2025-05,W1,28,17,11,94.00000000001398,3.3571428571433564,0.6071428571428571
2025-05,W2,35,13,22,-63.99999999998158,-1.8285714285709023,0.37142857142857144
2025-06,OUT,1,1,0,12.000000000000455,12.000000000000455,1.0
2025-06,W1,24,15,9,90.00000000001194,3.7500000000004974,0.625
2025-06,W2,28,15,13,50.00000000001421,1.7857142857147932,0.5357142857142857
2025-07,W1,33,12,21,-65.9999999999826,-1.9999999999994729,0.36363636363636365
2025-07,W2,16,7,9,-5.999999999991701,-0.3749999999994813,0.4375
2025-08,W1,29,15,14,40.00000000001478,1.379310344828096,0.5172413793103449
2025-08,W2,16,5,11,-49.99999999999147,-3.124999999999467,0.3125
2025-09,W1,28,14,14,28.000000000014325,1.0000000000005116,0.5
2025-09,W2,20,8,12,-23.99999999998954,-1.199999999999477,0.4
2025-10,W1,28,14,14,28.000000000014325,1.0000000000005116,0.5
2025-10,W2,27,9,18,-71.99999999998568,-2.6666666666661363,0.3333333333333333
2025-11,W1,25,9,16,-51.99999999998681,-2.0799999999994725,0.36
2025-11,W2,16,7,9,-5.999999999991701,-0.3749999999994813,0.4375
2025-12,W1,9,5,4,20.000000000004547,2.2222222222227277,0.5555555555555556
2025-12,W2,7,3,4,-3.999999999996362,-0.5714285714280517,0.42857142857142855
