month,session,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2024-01,W1,69,31,38,-7.999999999964302,-0.11594202898498988,0.4492753623188406
2024-01,W2,101,43,58,-63.99999999994748,-0.6336633663361136,0.42574257425742573
2024-02,W1,35,13,22,-63.99999999998158,-1.8285714285709023,0.37142857142857144
2024-02,W2,57,21,36,-107.99999999996999,-1.8947368421047366,0.3684210526315789
2024-03,W1,52,19,33,-101.9999999999726,-1.9615384615379345,0.36538461538461536
2024-03,W2,33,14,19,-21.999999999982833,-0.6666666666661465,0.42424242424242425
2024-04,W1,27,13,14,16.00000000001387,0.5925925925931063,0.48148148148148145
2024-04,W2,49,23,26,16.00000000002524,0.326530612245413,0.46938775510204084
2024-05,W1,33,13,20,-43.99999999998272,-1.3333333333328097,0.3939393939393939
2024-05,W2,46,21,25,2.0000000000237605,0.043478260870081754,0.45652173913043476
2024-06,W1,50,16,34,-147.9999999999734,-2.959999999999468,0.32
2024-06,W2,53,22,31,-45.999999999972374,-0.8679245283013656,0.41509433962264153
2024-07,W1,24,8,16,-63.99999999998727,-2.6666666666661363,0.3333333333333333
2024-07,W2,37,15,22,-39.99999999998067,-1.0810810810805587,0.40540540540540543
2024-08,W1,47,18,29,-73.99999999997533,-1.5744680851058581,0.3829787234042553
2024-08,W2,62,22,40,-135.99999999996726,-2.193548387096246,0.3548387096774194
2024-09,W1,56,23,33,-53.99999999997078,-0.9642857142851925,0.4107142857142857
2024-09,W2,53,23,30,-23.999999999972488,-0.4528301886787262,0.4339622641509434
2024-10,W1,78,36,42,12.000000000040245,0.1538461538466698,0.46153846153846156
2024-10,W2,106,42,64,-135.99999999994452,-1.2830188679240049,0.39622641509433965
2024-11,W1,39,17,22,-15.999999999979764,-0.4102564102558914,0.4358974358974359
2024-11,W2,35,17,18,24.000000000017963,0.685714285714799,0.4857142857142857
2024-12,W1,66,32,34,44.00000000003388,0.66666666666718,0.48484848484848486
2024-12,W2,74,23,51,-233.99999999996055,-3.162162162161629,0.3108108108108108
