month,session,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2024-01,W1,75,35,40,20.000000000038654,0.26666666666718203,0.4666666666666667
2024-01,W2,30,14,16,8.000000000015461,0.26666666666718203,0.4666666666666667
2024-02,W1,46,18,28,-63.9999999999759,-1.3913043478255631,0.391304347826087
2024-02,W2,25,7,18,-95.99999999998658,-3.8399999999994634,0.28
2024-03,W1,59,23,36,-83.99999999996908,-1.423728813558798,0.3898305084745763
2024-03,W2,20,9,11,-1.9999999999896545,-0.09999999999948272,0.45
2024-04,W1,30,14,16,8.000000000015461,0.26666666666718203,0.4666666666666667
2024-04,W2,36,15,21,-29.99999999998124,-0.8333333333328122,0.4166666666666667
2024-05,W1,44,17,27,-65.99999999997692,-1.4999999999994755,0.38636363636363635
2024-05,W2,47,27,20,124.00000000002365,2.6382978723409285,0.574468085106383
2024-06,W1,44,14,30,-131.99999999997658,-2.9999999999994675,0.3181818181818182
2024-06,W2,23,12,11,34.00000000001171,1.4782608695657264,0.5217391304347826
2024-07,W1,66,28,38,-43.99999999996567,-0.6666666666661465,0.42424242424242425
2024-07,W2,30,9,21,-101.99999999998397,-3.3999999999994657,0.3
2024-08,W1,69,25,44,-139.99999999996362,-2.0289855072458494,0.36231884057971014
2024-08,W2,21,9,12,-11.999999999989086,-0.5714285714280517,0.42857142857142855
2024-09,W1,78,35,43,-9.999999999959641,-0.12820512820461077,0.44871794871794873
2024-09,W2,20,9,11,-1.9999999999896545,-0.09999999999948272,0.45
2024-10,W1,71,29,42,-71.99999999996294,-1.0140845070417315,0.4084507042253521
2024-10,W2,25,9,16,-51.99999999998681,-2.0799999999994725,0.36
2024-11,W1,71,24,47,-181.99999999996237,-2.5633802816896107,0.3380281690140845
2024-11,W2,10,1,9,-77.99999999999443,-7.799999999999443,0.1
2024-12,W1,69,32,37,14.000000000035584,0.2028985507251534,0.463768115942029
2024-12,W2,25,15,10,80.0000000000125,3.2000000000005002,0.6
