month,session,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2024-01,OUT,82,31,51,-137.9999999999569,-1.6829268292677673,0.3780487804878049
2024-01,W1,6,3,3,6.0000000000030695,1.0000000000005116,0.5
2024-02,OUT,69,23,46,-183.9999999999634,-2.6666666666661363,0.3333333333333333
2024-02,W1,9,6,3,42.000000000004434,4.666666666667159,0.6666666666666666
2024-02,W2,7,4,3,18.000000000003524,2.5714285714290748,0.5714285714285714
2024-03,OUT,56,21,35,-97.99999999997056,-1.7499999999994742,0.375
2024-03,W1,13,5,8,-19.99999999999318,-1.5384615384610139,0.38461538461538464
2024-03,W2,9,4,5,-1.9999999999953388,-0.22222222222170432,0.4444444444444444
2024-04,OUT,74,32,42,-35.999999999961574,-0.4864864864859672,0.43243243243243246
2024-04,W1,2,1,1,2.000000000001023,1.0000000000005116,0.5
2024-04,W2,10,4,6,-11.99999999999477,-1.199999999999477,0.4
2024-05,OUT,73,31,42,-47.99999999996203,-0.6575342465748223,0.4246575342465753
2024-05,W1,5,1,4,-27.99999999999727,-5.599999999999454,0.2
2024-05,W2,2,2,0,24.00000000000091,12.000000000000455,1.0
2024-06,OUT,87,40,47,10.000000000044906,0.11494252873614835,0.45977011494252873
2024-06,W1,11,3,8,-43.99999999999409,-3.9999999999994627,0.2727272727272727
2024-06,W2,5,3,2,16.0000000000025,3.2000000000005002,0.6
2024-07,OUT,46,16,30,-107.99999999997567,-2.347826086955993,0.34782608695652173
2024-07,W1,3,0,3,-29.999999999998295,-9.999999999999432,0.0
2024-07,W2,3,1,2,-7.999999999998408,-2.6666666666661363,0.3333333333333333
2024-08,OUT,42,14,28,-111.99999999997772,-2.6666666666661363,0.3333333333333333
2024-08,W1,2,0,2,-19.999999999998863,-9.999999999999432,0.0
2024-08,W2,7,3,4,-3.999999999996362,-0.5714285714280517,0.42857142857142855
2024-09,OUT,68,28,40,-63.99999999996453,-0.9411764705877137,0.4117647058823529
2024-09,W1,4,4,0,48.00000000000182,12.000000000000455,1.0
2024-09,W2,4,1,3,-17.99999999999784,-4.49999999999946,0.25
2024-10,OUT,119,50,69,-89.99999999993804,-0.7563025210078826,0.42016806722689076
2024-10,W1,9,6,3,42.000000000004434,4.666666666667159,0.6666666666666666
2024-10,W2,4,1,3,-17.99999999999784,-4.49999999999946,0.25
2024-11,OUT,67,32,35,34.00000000003445,0.5074626865676783,0.47761194029850745
2024-11,W1,3,2,1,14.000000000001478,4.666666666667159,0.6666666666666666
2024-12,OUT,66,21,45,-197.99999999996487,-2.9999999999994675,0.3181818181818182
2024-12,W1,1,1,0,12.000000000000455,12.000000000000455,1.0
2024-12,W2,2,0,2,-19.999999999998863,-9.999999999999432,0.0
