side,entry_time,exit_time,entry_price,exit_price,pnl_pips,exit_reason,session,month
buy,2024-01-02 08:06:30+00:00,2024-01-02 08:13:10+00:00,141.468,141.368,-9.999999999999432,sl,W1,2024-01
buy,2024-01-02 08:15:50+00:00,2024-01-02 08:37:00+00:00,141.369,141.489,12.000000000000455,tp,W1,2024-01
buy,2024-01-02 08:37:10+00:00,2024-01-02 09:12:20+00:00,141.51299999999998,141.63299999999998,12.000000000000455,tp,W1,2024-01
buy,2024-01-02 09:13:40+00:00,2024-01-02 09:24:50+00:00,141.647,141.547,-9.999999999999432,sl,W1,2024-01
buy,2024-01-02 09:26:10+00:00,2024-01-02 09:31:00+00:00,141.566,141.466,-9.999999999999432,sl,W1,2024-01
buy,2024-01-03 08:00:10+00:00,2024-01-03 08:26:10+00:00,142.44,142.56,12.000000000000455,tp,W1,2024-01
buy,2024-01-03 08:26:20+00:00,2024-01-03 09:17:40+00:00,142.548,142.668,12.000000000000455,tp,W1,2024-01
buy,2024-01-03 09:17:50+00:00,2024-01-03 09:23:50+00:00,142.68599999999998,142.58599999999998,-9.999999999999432,sl,W1,2024-01
buy,2024-01-03 09:26:00+00:00,2024-01-03 10:16:20+00:00,142.59,142.71,12.000000000000455,tp,W1,2024-01
buy,2024-01-03 10:16:30+00:00,2024-01-03 10:44:30+00:00,142.745,142.645,-9.999999999999432,sl,W1,2024-01
buy,2024-01-03 10:46:30+00:00,2024-01-03 11:22:20+00:00,142.659,142.779,12.000000000000455,tp,W1,2024-01
buy,2024-01-03 13:32:40+00:00,2024-01-03 13:36:30+00:00,142.941,142.841,-9.999999999999432,sl,W2,2024-01
buy,2024-01-03 13:37:50+00:00,2024-01-03 13:48:30+00:00,142.862,142.982,12.000000000000455,tp,W2,2024-01
buy,2024-01-03 13:48:40+00:00,2024-01-03 14:13:00+00:00,142.98399999999998,143.10399999999998,12.000000000000455,tp,W2,2024-01
buy,2024-01-03 14:13:10+00:00,2024-01-03 14:27:30+00:00,143.117,143.237,12.000000000000455,tp,W2,2024-01
buy,2024-01-03 14:27:40+00:00,2024-01-03 14:36:10+00:00,143.274,143.394,12.000000000000455,tp,W2,2024-01
buy,2024-01-03 14:44:20+00:00,2024-01-03 14:49:10+00:00,143.313,143.213,-9.999999999999432,sl,W2,2024-01
buy,2024-01-03 14:52:50+00:00,2024-01-03 15:00:00+00:00,143.242,143.142,-9.999999999999432,sl,W2,2024-01
buy,2024-01-04 08:00:20+00:00,2024-01-04 08:19:30+00:00,143.42,143.54,12.000000000000455,tp,W1,2024-01
buy,2024-01-04 08:19:40+00:00,2024-01-04 09:03:50+00:00,143.547,143.667,12.000000000000455,tp,W1,2024-01
buy,2024-01-04 09:04:00+00:00,2024-01-04 09:25:10+00:00,143.68099999999998,143.801,12.000000000000455,tp,W1,2024-01
buy,2024-01-04 09:25:20+00:00,2024-01-04 10:03:00+00:00,143.828,143.948,12.000000000000455,tp,W1,2024-01
buy,2024-01-04 10:03:40+00:00,2024-01-04 10:42:10+00:00,143.974,144.094,12.000000000000455,tp,W1,2024-01
buy,2024-01-04 10:42:20+00:00,2024-01-04 10:52:20+00:00,144.083,144.203,12.000000000000455,tp,W1,2024-01
buy,2024-01-04 10:54:10+00:00,2024-01-04 12:08:20+00:00,144.22,144.12,-9.999999999999432,sl,W1,2024-01
buy,2024-01-04 13:30:10+00:00,2024-01-04 13:32:00+00:00,144.326,144.446,12.000000000000455,tp,W2,2024-01
buy,2024-01-04 13:32:10+00:00,2024-01-04 14:00:10+00:00,144.457,144.577,12.000000000000455,tp,W2,2024-01
buy,2024-01-04 14:00:20+00:00,2024-01-04 14:08:50+00:00,144.588,144.708,12.000000000000455,tp,W2,2024-01
buy,2024-01-04 14:09:00+00:00,2024-01-04 14:16:20+00:00,144.72799999999998,144.628,-9.999999999999432,sl,W2,2024-01
buy,2024-01-04 14:17:30+00:00,2024-01-04 14:31:30+00:00,144.664,144.784,12.000000000000455,tp,W2,2024-01
buy,2024-01-04 14:33:00+00:00,2024-01-04 15:01:40+00:00,144.78699999999998,144.68699999999998,-9.999999999999432,sl,W2,2024-01
buy,2024-01-04 15:03:50+00:00,2024-01-04 15:18:00+00:00,144.70399999999998,144.60399999999998,-9.999999999999432,sl,W2,2024-01
buy,2024-01-05 08:06:00+00:00,2024-01-05 08:31:30+00:00,144.92,145.04,12.000000000000455,tp,W1,2024-01
buy,2024-01-05 08:31:40+00:00,2024-01-05 09:42:00+00:00,145.06,145.18,12.000000000000455,tp,W1,2024-01
buy,2024-01-05 09:42:10+00:00,2024-01-05 10:21:20+00:00,145.18599999999998,145.30599999999998,12.000000000000455,tp,W1,2024-01
buy,2024-01-05 10:21:30+00:00,2024-01-05 10:34:50+00:00,145.34199999999998,145.242,-9.999999999999432,sl,W1,2024-01
buy,2024-01-05 10:44:50+00:00,2024-01-05 12:25:10+00:00,145.248,145.148,-9.999999999999432,sl,W1,2024-01
buy,2024-01-08 08:00:10+00:00,2024-01-08 08:12:50+00:00,144.43599999999998,144.55599999999998,12.000000000000455,tp,W1,2024-01
buy,2024-01-08 08:13:00+00:00,2024-01-08 08:31:10+00:00,144.57,144.47,-9.999999999999432,sl,W1,2024-01
buy,2024-01-08 08:34:50+00:00,2024-01-08 08:54:50+00:00,144.429,144.549,12.000000000000455,tp,W1,2024-01
buy,2024-01-08 08:55:00+00:00,2024-01-08 09:09:00+00:00,144.56199999999998,144.462,-9.999999999999432,sl,W1,2024-01
buy,2024-01-08 09:09:50+00:00,2024-01-08 09:38:30+00:00,144.50199999999998,144.402,-9.999999999999432,sl,W1,2024-01
buy,2024-01-10 08:01:10+00:00,2024-01-10 08:08:50+00:00,144.959,144.859,-9.999999999999432,sl,W1,2024-01
buy,2024-01-10 08:09:30+00:00,2024-01-10 08:41:40+00:00,144.908,145.028,12.000000000000455,tp,W1,2024-01
buy,2024-01-10 08:41:50+00:00,2024-01-10 09:12:00+00:00,145.033,144.933,-9.999999999999432,sl,W1,2024-01
buy,2024-01-10 09:17:30+00:00,2024-01-10 10:05:10+00:00,144.911,144.811,-9.999999999999432,sl,W1,2024-01
buy,2024-01-11 08:00:10+00:00,2024-01-11 09:04:20+00:00,145.422,145.542,12.000000000000455,tp,W1,2024-01
buy,2024-01-11 09:04:30+00:00,2024-01-11 09:36:50+00:00,145.578,145.478,-9.999999999999432,sl,W1,2024-01
buy,2024-01-11 09:39:00+00:00,2024-01-11 11:00:00+00:00,145.494,145.394,-9.999999999999432,sl,W1,2024-01
buy,2024-01-15 08:06:30+00:00,2024-01-15 09:02:30+00:00,145.37699999999998,145.49699999999999,12.000000000000455,tp,W1,2024-01
buy,2024-01-15 09:02:40+00:00,2024-01-15 09:38:20+00:00,145.515,145.635,12.000000000000455,tp,W1,2024-01
buy,2024-01-15 09:38:30+00:00,2024-01-15 10:03:20+00:00,145.643,145.763,12.000000000000455,tp,W1,2024-01
buy,2024-01-15 10:03:30+00:00,2024-01-15 10:33:50+00:00,145.76899999999998,145.66899999999998,-9.999999999999432,sl,W1,2024-01
buy,2024-01-15 10:34:10+00:00,2024-01-15 11:25:20+00:00,145.70399999999998,145.60399999999998,-9.999999999999432,sl,W1,2024-01
buy,2024-01-16 08:00:50+00:00,2024-01-16 08:03:20+00:00,146.191,146.091,-9.999999999999432,sl,W1,2024-01
buy,2024-01-16 08:03:50+00:00,2024-01-16 08:21:40+00:00,146.14399999999998,146.04399999999998,-9.999999999999432,sl,W1,2024-01
buy,2024-01-17 08:04:00+00:00,2024-01-17 08:26:20+00:00,147.81099999999998,147.71099999999998,-9.999999999999432,sl,W1,2024-01
buy,2024-01-17 08:27:40+00:00,2024-01-17 08:58:00+00:00,147.748,147.868,12.000000000000455,tp,W1,2024-01
buy,2024-01-17 08:58:10+00:00,2024-01-17 09:17:30+00:00,147.892,147.792,-9.999999999999432,sl,W1,2024-01
buy,2024-01-17 09:19:50+00:00,2024-01-17 09:35:20+00:00,147.784,147.684,-9.999999999999432,sl,W1,2024-01
buy,2024-01-18 08:00:30+00:00,2024-01-18 08:32:00+00:00,147.81099999999998,147.93099999999998,12.000000000000455,tp,W1,2024-01
buy,2024-01-18 08:32:10+00:00,2024-01-18 09:13:00+00:00,147.941,147.841,-9.999999999999432,sl,W1,2024-01
buy,2024-01-18 09:15:00+00:00,2024-01-18 09:29:30+00:00,147.846,147.746,-9.999999999999432,sl,W1,2024-01
buy,2024-01-19 08:00:30+00:00,2024-01-19 08:02:20+00:00,148.298,148.198,-9.999999999999432,sl,W1,2024-01
buy,2024-01-19 08:07:10+00:00,2024-01-19 08:28:00+00:00,148.18699999999998,148.307,12.000000000000455,tp,W1,2024-01
buy,2024-01-19 08:28:10+00:00,2024-01-19 08:46:00+00:00,148.331,148.231,-9.999999999999432,sl,W1,2024-01
buy,2024-01-19 08:47:50+00:00,2024-01-19 08:54:30+00:00,148.22799999999998,148.128,-9.999999999999432,sl,W1,2024-01
buy,2024-01-22 09:02:10+00:00,2024-01-22 09:08:20+00:00,148.268,148.168,-9.999999999999432,sl,W1,2024-01
buy,2024-01-22 09:11:00+00:00,2024-01-22 09:19:40+00:00,148.179,148.079,-9.999999999999432,sl,W1,2024-01
buy,2024-01-23 15:02:10+00:00,2024-01-23 15:07:30+00:00,148.32999999999998,148.23,-9.999999999999432,sl,W2,2024-01
buy,2024-01-23 15:09:10+00:00,2024-01-23 15:16:20+00:00,148.267,148.387,12.000000000000455,tp,W2,2024-01
buy,2024-01-23 15:16:30+00:00,2024-01-23 15:35:50+00:00,148.408,148.528,12.000000000000455,tp,W2,2024-01
buy,2024-01-23 15:36:00+00:00,2024-01-23 15:38:00+00:00,148.545,148.445,-9.999999999999432,sl,W2,2024-01
buy,2024-01-23 15:40:50+00:00,2024-01-23 15:49:20+00:00,148.462,148.362,-9.999999999999432,sl,W2,2024-01
buy,2024-01-26 08:00:20+00:00,2024-01-26 09:05:30+00:00,147.802,147.922,12.000000000000455,tp,W1,2024-01
buy,2024-01-26 09:05:40+00:00,2024-01-26 09:15:10+00:00,147.93699999999998,148.057,12.000000000000455,tp,W1,2024-01
buy,2024-01-26 09:15:20+00:00,2024-01-26 09:18:10+00:00,148.09099999999998,147.99099999999999,-9.999999999999432,sl,W1,2024-01
buy,2024-01-26 09:19:40+00:00,2024-01-26 09:30:50+00:00,148.01899999999998,147.91899999999998,-9.999999999999432,sl,W1,2024-01
buy,2024-01-29 15:00:10+00:00,2024-01-29 15:14:40+00:00,147.95399999999998,147.85399999999998,-9.999999999999432,sl,W2,2024-01
buy,2024-01-29 15:17:30+00:00,2024-01-29 15:41:50+00:00,147.855,147.755,-9.999999999999432,sl,W2,2024-01
buy,2024-01-31 08:04:00+00:00,2024-01-31 08:26:10+00:00,147.623,147.523,-9.999999999999432,sl,W1,2024-01
buy,2024-01-31 08:27:30+00:00,2024-01-31 08:41:10+00:00,147.564,147.464,-9.999999999999432,sl,W1,2024-01
buy,2024-02-02 14:00:10+00:00,2024-02-02 14:07:00+00:00,147.993,147.893,-9.999999999999432,sl,W2,2024-02
buy,2024-02-02 14:08:30+00:00,2024-02-02 14:18:40+00:00,147.935,147.835,-9.999999999999432,sl,W2,2024-02
buy,2024-02-05 08:00:10+00:00,2024-02-05 09:07:30+00:00,148.49599999999998,148.396,-9.999999999999432,sl,W1,2024-02
buy,2024-02-05 09:09:40+00:00,2024-02-05 09:40:40+00:00,148.398,148.518,12.000000000000455,tp,W1,2024-02
buy,2024-02-05 09:41:20+00:00,2024-02-05 10:05:50+00:00,148.535,148.435,-9.999999999999432,sl,W1,2024-02
buy,2024-02-05 10:07:10+00:00,2024-02-05 11:16:00+00:00,148.48,148.38,-9.999999999999432,sl,W1,2024-02
buy,2024-02-06 08:00:10+00:00,2024-02-06 08:53:10+00:00,148.53,148.65,12.000000000000455,tp,W1,2024-02
buy,2024-02-06 08:56:40+00:00,2024-02-06 09:13:10+00:00,148.652,148.552,-9.999999999999432,sl,W1,2024-02
buy,2024-02-06 09:15:50+00:00,2024-02-06 09:57:50+00:00,148.575,148.695,12.000000000000455,tp,W1,2024-02
buy,2024-02-06 09:58:00+00:00,2024-02-06 12:56:40+00:00,148.70499999999998,148.605,-9.999999999999432,sl,W1,2024-02
buy,2024-02-06 13:34:10+00:00,2024-02-06 14:44:40+00:00,148.553,148.453,-9.999999999999432,sl,W2,2024-02
buy,2024-02-08 08:00:20+00:00,2024-02-08 09:07:40+00:00,148.751,148.651,-9.999999999999432,sl,W1,2024-02
buy,2024-02-08 09:08:40+00:00,2024-02-08 10:10:20+00:00,148.67999999999998,148.79999999999998,12.000000000000455,tp,W1,2024-02
buy,2024-02-08 10:10:30+00:00,2024-02-08 10:32:30+00:00,148.807,148.927,12.000000000000455,tp,W1,2024-02
buy,2024-02-08 10:32:40+00:00,2024-02-08 10:36:40+00:00,148.944,148.844,-9.999999999999432,sl,W1,2024-02
buy,2024-02-08 10:41:10+00:00,2024-02-08 10:46:50+00:00,148.932,149.052,12.000000000000455,tp,W1,2024-02
buy,2024-02-08 10:47:00+00:00,2024-02-08 11:08:50+00:00,149.06199999999998,149.182,12.000000000000455,tp,W1,2024-02
buy,2024-02-08 13:30:10+00:00,2024-02-08 13:32:10+00:00,149.21599999999998,149.33599999999998,12.000000000000455,tp,W2,2024-02
buy,2024-02-08 13:32:20+00:00,2024-02-08 14:13:50+00:00,149.357,149.257,-9.999999999999432,sl,W2,2024-02
buy,2024-02-08 14:14:30+00:00,2024-02-08 14:43:30+00:00,149.29,149.41,12.000000000000455,tp,W2,2024-02
buy,2024-02-08 14:47:20+00:00,2024-02-08 14:54:20+00:00,149.352,149.252,-9.999999999999432,sl,W2,2024-02
buy,2024-02-08 14:57:40+00:00,2024-02-08 15:11:30+00:00,149.227,149.347,12.000000000000455,tp,W2,2024-02
buy,2024-02-08 15:11:40+00:00,2024-02-08 16:56:20+00:00,149.37099999999998,149.271,-9.999999999999432,sl,W2,2024-02
buy,2024-02-09 08:03:10+00:00,2024-02-09 08:15:50+00:00,149.41,149.53,12.000000000000455,tp,W1,2024-02
buy,2024-02-09 08:16:00+00:00,2024-02-09 08:29:50+00:00,149.547,149.447,-9.999999999999432,sl,W1,2024-02
buy,2024-02-09 08:30:40+00:00,2024-02-09 08:53:40+00:00,149.517,149.417,-9.999999999999432,sl,W1,2024-02
buy,2024-02-12 09:00:20+00:00,2024-02-12 10:16:00+00:00,149.166,149.066,-9.999999999999432,sl,W1,2024-02
buy,2024-02-12 10:16:30+00:00,2024-02-12 12:08:00+00:00,149.093,148.993,-9.999999999999432,sl,W1,2024-02
buy,2024-02-13 08:00:30+00:00,2024-02-13 10:31:50+00:00,149.60899999999998,149.509,-9.999999999999432,sl,W1,2024-02
buy,2024-02-13 10:34:40+00:00,2024-02-13 11:16:10+00:00,149.529,149.429,-9.999999999999432,sl,W1,2024-02
buy,2024-02-14 08:00:50+00:00,2024-02-14 09:08:40+00:00,150.477,150.597,12.000000000000455,tp,W1,2024-02
buy,2024-02-14 09:12:20+00:00,2024-02-14 13:57:20+00:00,150.59099999999998,150.71099999999998,12.000000000000455,tp,W1,2024-02
buy,2024-02-14 13:57:30+00:00,2024-02-14 14:25:10+00:00,150.719,150.619,-9.999999999999432,sl,W2,2024-02
buy,2024-02-14 14:26:40+00:00,2024-02-14 14:30:40+00:00,150.623,150.523,-9.999999999999432,sl,W2,2024-02
buy,2024-02-16 08:00:50+00:00,2024-02-16 11:38:00+00:00,150.266,150.166,-9.999999999999432,sl,W1,2024-02
buy,2024-02-16 13:30:10+00:00,2024-02-16 13:33:10+00:00,150.64499999999998,150.545,-9.999999999999432,sl,W2,2024-02
buy,2024-02-20 08:00:10+00:00,2024-02-20 08:51:20+00:00,150.382,150.282,-9.999999999999432,sl,W1,2024-02
buy,2024-02-20 08:53:20+00:00,2024-02-20 10:22:20+00:00,150.30499999999998,150.20499999999998,-9.999999999999432,sl,W1,2024-02
buy,2024-02-21 10:03:40+00:00,2024-02-21 10:46:40+00:00,150.09799999999998,149.998,-9.999999999999432,sl,W1,2024-02
buy,2024-02-21 10:48:20+00:00,2024-02-21 14:56:40+00:00,150.009,150.129,12.000000000000455,tp,W1,2024-02
buy,2024-02-22 13:30:10+00:00,2024-02-22 13:36:20+00:00,150.56799999999998,150.468,-9.999999999999432,sl,W2,2024-02
buy,2024-02-22 13:37:20+00:00,2024-02-22 14:40:20+00:00,150.499,150.619,12.000000000000455,tp,W2,2024-02
buy,2024-02-22 14:40:30+00:00,2024-02-22 14:45:00+00:00,150.628,150.528,-9.999999999999432,sl,W2,2024-02
buy,2024-02-22 14:49:00+00:00,2024-02-22 16:37:00+00:00,150.476,150.596,12.000000000000455,tp,W2,2024-02
buy,2024-02-23 08:02:10+00:00,2024-02-23 09:03:50+00:00,150.566,150.686,12.000000000000455,tp,W1,2024-02
