month,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2025-01,17,8,9,6.000000000008754,0.3529411764711032,0.47058823529411764
2025-02,25,10,15,-29.999999999986926,-1.199999999999477,0.4
2025-03,19,9,10,8.000000000009777,0.42105263157946193,0.47368421052631576
2025-04,25,8,17,-73.9999999999867,-2.959999999999468,0.32
2025-05,28,14,14,28.000000000014325,1.0000000000005116,0.5
2025-06,26,16,10,92.00000000001296,3.538461538462037,0.6153846153846154
2025-07,42,19,23,-1.9999999999782858,-0.04761904761853061,0.4523809523809524
2025-08,16,7,9,-5.999999999991701,-0.3749999999994813,0.4375
2025-09,30,13,17,-13.999999999984425,-0.4666666666661475,0.43333333333333335
2025-10,41,15,26,-79.9999999999784,-1.9512195121945952,0.36585365853658536
2025-11,25,9,16,-51.99999999998681,-2.0799999999994725,0.36
2025-12,9,6,3,42.000000000004434,4.666666666667159,0.6666666666666666
