month,session,trades,wins,losses,sum_pnl_pips,avg_pnl_pips,winrate
2024-01,W1,52,22,30,-35.99999999997294,-0.6923076923071719,0.4230769230769231
2024-01,W2,23,11,12,12.000000000011823,0.5217391304352966,0.4782608695652174
2024-02,W1,25,11,14,-7.99999999998704,-0.3199999999994816,0.44
2024-02,W2,18,3,15,-113.99999999999011,-6.333333333332784,0.16666666666666666
2024-03,W1,40,17,23,-25.999999999979195,-0.6499999999994799,0.425
2024-03,W2,15,8,7,26.000000000007617,1.7333333333338412,0.5333333333333333
2024-04,W1,24,12,12,24.000000000012278,1.0000000000005116,0.5
2024-04,W2,35,15,20,-19.99999999998181,-0.5714285714280517,0.42857142857142855
2024-05,W1,28,11,17,-37.999999999985334,-1.3571428571423334,0.39285714285714285
2024-05,W2,25,10,15,-29.999999999986926,-1.199999999999477,0.4
2024-06,W1,37,12,25,-105.99999999998033,-2.8648648648643333,0.32432432432432434
2024-06,W2,16,8,8,16.000000000008185,1.0000000000005116,0.5
2024-07,W1,14,4,10,-51.9999999999925,-3.7142857142851784,0.2857142857142857
2024-07,W2,18,6,12,-47.99999999999045,-2.6666666666661363,0.3333333333333333
2024-08,W1,25,9,16,-51.99999999998681,-2.0799999999994725,0.36
2024-08,W2,20,8,12,-23.99999999998954,-1.199999999999477,0.4
2024-09,W1,33,13,20,-43.99999999998272,-1.3333333333328097,0.3939393939393939
2024-09,W2,13,6,7,2.0000000000067075,0.1538461538466698,0.46153846153846156
2024-10,W1,52,20,32,-79.99999999997272,-1.5384615384610139,0.38461538461538464
2024-10,W2,23,8,15,-53.999999999987836,-2.347826086955993,0.34782608695652173
2024-11,W1,28,13,15,6.000000000014438,0.21428571428622994,0.4642857142857143
2024-11,W2,7,1,6,-47.999999999996135,-6.857142857142305,0.14285714285714285
2024-12,W1,41,19,22,8.000000000021146,0.19512195122002796,0.4634146341463415
2024-12,W2,28,15,13,50.00000000001421,1.7857142857147932,0.5357142857142857
